Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.35212159869606185,0.35212159869606185,-0.5199983167733422,0.5199983167733422,0,1,4,5,6
best,-1.0396036854966721,1.0396036854966721,-1.1173488830573353,1.1173488830573353,0,3,2,5,7
