Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.32759217582006755,0.32759217582006755,-1.1173490244315225,1.1173490244315225,0,8,1,5,4
best,-0.9381914432032649,0.9381914432032649,-1.1173490330387812,1.1173490330387812,0,2,4,4,7
