Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.934664565471252,-0.934664565471252,0.934664565471252,-0.934664565471252,4,3,0,0,3
best,0.999998027202626,-0.999998027202626,0.999998027202626,-0.999998027202626,4,2,1,0,2
