Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.0117890047891125,6.0117890047891125,-7.457380470794019,7.457380470794019,0,1,4,1,15
best,-7.776355648001222,7.776355648001222,-7.952649999912656,7.952649999912656,0,1,2,2,12
