Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-4.955763731379293,4.955763731379293,-6.20357853984789,6.20357853984789,0,6,2,5,18
best,-7.723761732515586,7.723761732515586,-7.952650032644337,7.952650032644337,0,6,3,5,16
