Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.764642229456626,6.764642229456626,-7.382575581000365,7.382575581000365,0,2,2,6,17
best,-7.734600670119483,7.734600670119483,-7.789984130066885,7.789984130066885,0,1,3,4,16
