Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-5.251793172406588,5.251793172406588,-7.032878541563486,7.032878541563486,0,4,5,3,18
best,-7.6559108576651065,7.6559108576651065,-7.952106487470373,7.952106487470373,0,3,3,1,16
