Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.0257713774358,7.0257713774358,-7.7500110492110945,7.7500110492110945,0,7,2,3,13
best,-7.787369635292636,7.787369635292636,-7.952649757487996,7.952649757487996,0,6,3,1,12
