Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0979210343364327,1.0979210343364327,-1.1173489604574316,1.1173489604574316,1,0,2,2,0
best,-1.1173476338863004,1.1173476338863004,-1.1173480373362463,1.1173480373362463,1,0,1,0,2
