Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.942537215760309,7.942537215760309,-7.952650032039717,7.952650032039717,0,1,0,0,1
best,-7.952650045445749,7.952650045445749,-7.952650045445747,7.952650045445747,0,0,0,2,2
