Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.943011378876046,7.943011378876046,-7.9526500416113945,7.9526500416113945,0,0,1,1,0
best,-7.9526500454457505,7.9526500454457505,-7.952650045445748,7.952650045445748,0,0,0,3,0
