Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.940642609245626,7.940642609245626,-7.952648675724254,7.952648675724254,1,1,3,1,1
best,-7.952650041808926,7.952650041808926,-7.952650027686951,7.952650027686951,1,0,2,2,0
