Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.0778221508292,75.0778221508292,-75.0957655830194,75.0957655830194,4,0,2,1,2
best,-75.2259747985442,75.2259747985442,-75.24654749977259,75.24654749977259,4,0,3,0,0
