Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.86286127962563,74.86286127962563,-74.86286127962565,74.86286127962565,5,0,0,1,3
best,-75.0087784982382,75.0087784982382,-75.01283632157123,75.01283632157123,5,0,1,0,4
