Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.14128342352157,75.14128342352157,-75.14819657164534,75.14819657164534,4,0,2,0,1
best,-75.22445728993486,75.22445728993486,-75.23547562780601,75.23547562780601,1,1,1,0,2
