Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.98894781075941,74.98894781075941,-74.99826064367123,74.99826064367123,5,1,1,1,2
best,-75.01790730519048,75.01790730519048,-75.03780538381508,75.03780538381508,4,0,2,0,1
