Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.93923409607991,74.93923409607991,-74.9462411149311,74.9462411149311,5,0,2,0,2
best,-75.21643672236758,75.21643672236758,-75.22974168241726,75.22974168241726,2,1,1,2,2
